Question,Subj_Q,Answer,Subj_A,Domain
سأستقيل من  وظيفة الأحلام  بالنسبة للملايين  أرجوك النصح والمساعدة ,0,تحياتي لك ما تفضلت به واضح تمام ا  وكذلك ما تشعر به أعتقد من أشد الأمور التي تجعلك تقدم على هكذا خطوة هو موضوع وجود السلبيين حولك إضافة إلى سياسة الشركة الخاطئة  لن أحمسك على أن تترك وظيفتك وبنفس الوقت لن أنصحك بالبقاء بها وأنت غير م قتنع بما أنت فيه حالي ا نصيحتي لك من باب الخبرة والتجارب الطويلة  وكذلك القراءة لأشخاص كانت لهم تجارب م قاربة من تجربتك هو أن تقوم بالآتي بكافة الأحوال ومهما حدث لا تترك سوى كل إنطباع إيجابي عنك ضمن المؤسسة التي تعمل بها في الوقت الحالي وحتى آخر دقيقة تعمل بها لحسابهم إبدأ من الآن  وقبل اتخاذ أي قرار قد تندم عليه  بأن تنطلق في عملك الخاص  الم ستقل  وأنت على رأس عملك ضمن المؤسسة   أعتقد بأن ج ل  وقتك مشغول لصالح عملك الحالي  لكن عليك أن تضغط نفسك وت قل ص وقت راحتك وت فر غ نفسك لعملك الخاص بعض الوقت وبالتأكيد ستجد لديك خلال اليوم ساعتين على الأقل في الصباح الباكر أو في المساء  مارس العملين سوية  خلال الشهرين القادمين حتى تجد كيف ستسير الأمور معك  وإن وجدت بأن عملك الخاص الم ستقل واعد وهو في تطو ر اتكل على الله وقدم استقالتك بكل حب ومودة وانطلق في تحصيل رزقك أخير ا وليس آخر ا  استخر الله عز  وجل  في أي خطوة ستقوم بها  وشاور من هو م قر ب منك وتثق في رأيه  وبإذن الله لن تفشل أخير ا وبحكم الاطلاع والعلاقات أعلمك بأن السوق السعودي واعد جد ا بالنسبة لمهنتك  وأعجبني فيك أنك ت راجع وت طو ر من نفسك دوم ا وهو الأساس لنجاحك في مهنتك  لذلك بإذن الله لن تفشل تمنياتي لك بالتوفيق ,1,العمل الحر
كيف أجمع المال  400  فقط,0,أكملت الان سنتين وفشلت  لو ذهبت و حصلت على عمل  في مطعم او سوبرماركت لجمعت المبلغ خلال شهرين,1,العمل الحر
 تحدي_الثلاثين_يوما   ما وصلت اليه حتي الان من تحقيق أهدافي,0,حسوب I O هو مجتمع عربي  رجاء  شارك باللغة العربية الفصحى فقطأحد أهم شروط حسوب I O تجده في تذييل صفحات المجتمع,0,العمل الحر
يامعشر الع مال الأحرار   ثورة الجياع قادمة  ,1,لا أدري ما السبب لكني لم أحب يوما فكرة التكسب من الإعلانات وحتى أني أبغض تلك التطبيقات التي يكون فيها الإعلان في موضع يقتنص نقرتك على زر لتنقر على الإعلان ,1,العمل الحر
كيف تصرف أرباحك من العمل الحر لتطوير نفسك ,0,كل ما حققته من العمل الحر أنفقته في مشاريع على الشبكة فقد حجزت استضافة و بعض الدومينات من جهةاشتريت أردوينو ﻹشباع رغبتي في تعلم اﻹلكترونيكحاليا سأشتري مايكروفون مع تجهيزاته من أجل الشروع في تسجيل الدروس المرئية الخاصة بتعليم البرمجة,0,العمل الحر
خطة التدريب التي اعمل عليها خلال  تحدي_الثلاثين_يوما,0,جميل  أتساءل لماذا هناك هذا النوع من المبادرات في فلسطين أكثر من بقية الدول العربية  حتى التي لديها مداخيل كبيرة و تحاول التركيز على هذا المجال   كما أني من خلال متابعتي في تويتر لل VCs أرى أن إهتمامهم في الدول العربية محصور في فلسطين ,1,العمل الحر
كيف تتعامل مع مندوب المبيعات الخاص بك,0,السلام عليكمحياك الله أخي بسام   فعلا  كما يقول المثل أعط الخباز خبزه حتى لو أكل نصفه   او كما يقال يعني الشيء بالشي يذكر   لذلك الأفضل على المستقل ألا يتدخل في شؤون من يعمل معه في مجال   إن كان المستقل لا يفهم في هذا المجال     لأنه لا يمكن أن يرى ما يراه الم جرب على فكرة لماذا لا تكون لك مدونة تضع فيها خواطرك   لأني أراك بين الفينة والأخرى تضع خاطرة تحمل فوائد كثيرة ولا يمنع وضع رابط لها هنا ملاحظة بخصوص صفحتي   واجهة الموقع بحاجة لتعديلات كثيرة حتى تتناسب مع العصر الجديد    في مثل يقول المال نصفه نظره   ,1,العمل الحر
 تحدي_الثلاثين_يوما   تع لم الفريم ورك Bootstrap ليساعدني علي تقديم خدمة  تصميم موقع من صفحة واحدة ب 5  فقط ,0,ماهو تحدي الثلاتين يوم   ,0,العمل الحر
لماذا لا يتاح للمستقل تقييم صاحب المشروع أيضا,0,هذا غير ممكن  لكن الواجب هو إمكانية الرد على صاحب المشروع  سيقتلني  mostaqlsupport بهذا الموضوع  ما المشكلة بالضبط في أن نرد على صاحب المشروع  لماذا يجوز هذا في خمسات ولا يجوز في مستقل  يعني بصراحة ميزات بسيطة تكون في خمسات أستغرب أن لا تضاف إلى مستقل أو العكس  الآن هل هنالك سبب مقنع لكي لا نعلق على صاحب المشروع ,1,العمل الحر
اول تسجيل فيديو تدريبي لي ضمن  تحدي_الثلاثين_يوما,0,نشر الفيديو في منصة تواصل إجتماع علم ا بوجود الالوف من مواقع الرفع ومواقع الفيديوهات وأبرزها اليوتيوب  ,0,العمل الحر
ما يجب أن تعيد النظر فيه جديا  لكل عامل حر ,1,هل فكرت يوما كيف ستحمي عينيك من الاشعاع المنبعث من حاسوبك   من المعلوم أن  النباتات تستمد الطاقة من الضوء والشمس    الخ وهذا يعرف بالتمثيل الضوئي   لم لا تستثمر هذه الميزة لمصلحتك   فقط ضع نبتة على المكتب أمام حاسوبك وستنعم  من الأفضل أن تختار النبتة الشائكة لأنها تكون شبه معدومة النمو ولا تتطلب عناية كبيرة آسف صديقي كلامك ليس علميا بالمرة  السبب الرئيسي لضعف النظر من الحاسوب ليس الإشعاعات  المشكلة الأساسية أن العين تتكيف لتغير بؤرة عدستها بين رؤية الأشياء البعيدة والقريبة  فتشد عضلات تعرف بإسم  Ciliary Muscles   لا أعرفها بالعربية  العدسة لضبط بؤرتها لتسقط صورة الأجسام القريبة على الشبكية  وترتخي هذه العضلات لزيادة تحدب العدسة عند رؤية الأشياء البعيدة لإعادة ضبط البؤرة على المنظر البعيد  المشكلة هنا كون شاشة الكمبيوتر قريبة من الإنسان أثناء العمل لمدة 8 ساعات يوميا مثلا  يجعل هذه العضلات مشدودة لحدها الأقصى طوال الوقت  مما يجعلها تتعب بمرور السنوات الأمر يشبه إبقاء خيط مطاطي مشدود لحده الأقصى لمدة سنوات  مما يفقدها المرونة وتصبح غير قادرة إما على التمدد لأقصى درجة  يحدث في هذه الحالة بعد النظر   عدم القدرة على رؤية الأجسام القريبة  أو غير قادرة على الإرتخاء   يحدث قصر النظر   عدم القدرة على رؤية الأجسام البعيدة  وهذه الأمراض تحصل لمدمني التلفاز و مستخدمي الحاسوب والعاملين بدوام كامل عليه  وأيضا مصلحي الساعات عادة  وبعض الناس  مثلي مثلا  معرضون أكثر للخطر بسبب وراثة الضعف في هذه العضلات  أنا فعلا لدي  قصر نظر  بدرجة  1 5 في كل عين وزاوية انحراف بسيطة الآن ماهو الحل الطبي الصحيح للمشكلة  طبعا ليس استخدام نبات  بل أن يكون مكتبك الذي تعمل به في شرفة منزلك  و تريح عينيك كل 30 دقيقة برؤية بالتركيز على شئ بعيد لعدة دقائق  أو تقوم بإلصاق لوحة كبيرة على الحائط المقابل لك إن كانت الغرفة كبيرة نسبيا  وتقوم بنفس الخطوة التي ذكرتها,0,العمل الحر
 تحدي_الثلاثين_يوما   أول تحدي لي   تعلم أقوى لغات البرمجة   ,0,تصحيح قصدك تمكني من الخوارزميات او algorithmانصحك بتنظيم وقتك وتخصيص كل وقت محدد لتعلم لغة معينة وان كنت مهتما بمجال الويب انصحك بموقع w3school كبداية او codeacadmy وايضا يوجد شبكة عبد الله عيد   موفق ان شاء الله للنجاح في تحديك,1,العمل الحر
